Postcode,Name,Address,Opening Times,Categories,Rating,Delivery Time,Delivery Cost,Minimum Order,Product Url
1016,Mr. India,"Tweede Hugo De Grootstraat 15, 1052LA Amsterdam, ","Maandag: 16:00 - 22:00
Dinsdag: 16:00 - 22:00
Woensdag: 16:00 - 22:00
Donderdag: 16:00 - 22:00
Vrijdag: 16:00 - 22:00
Zaterdag: 16:00 - 22:00
Zondag: 16:00 - 22:00
","Speciale menu's, Voorgerechten, Tandoori gerechten, Kipgerechten, Lamsgerechten, Biryani rijstgerechten, ","4,7, op basis van 1.532 beoordelingen",Bezorgen in 30-55 min,,"€ 15,00",https://www.thuisbezorgd.nl/menu/mr-india
1016,Sushi Shiwo,,"Maandag: 17:00 - 22:45
Dinsdag: 17:00 - 22:45
Woensdag: 17:00 - 22:45
Donderdag: 17:00 - 22:45
Vrijdag: 17:00 - 22:45
Zaterdag: 17:00 - 22:45
Zondag: 17:00 - 22:45
","Inside out roll, Inside out special roll, Inside out crunchy roll, Maki, Handroll, Futomaki roll, Nigiri, ","4,4, op basis van 121 beoordelingen",Bezorgen in 20-30 min,"€ 2,00","€ 15,00",https://www.thuisbezorgd.nl/menu/sushi-shiwo
1016,Mr Sushi,"Mercatorplein 7h, 1057BX Amsterdam, ","Maandag: 16:00 - 21:45
Dinsdag: 16:00 - 21:45
Woensdag: 16:00 - 21:45
Donderdag: 16:00 - 21:45
Vrijdag: 16:00 - 21:45
Zaterdag: 16:00 - 21:45
Zondag: 16:00 - 21:45
","Sustainable, Fancy dinner, Special boxen, Sushi boxen, Poké bowls, Sashimi, Nigiri, Hosomaki, ","3,4, op basis van 1.026 beoordelingen",Bezorgen in 30-55 min,"€ 1,50","€ 12,50",https://www.thuisbezorgd.nl/menu/mr-sushi-amsterdam-west
1016,Amsterdam Pizza Bosboom Toussaint,"Bosboom Toussaintstraat 43h, 1054AN Amsterdam, ","Maandag: 16:00 - 22:00
Dinsdag: 16:00 - 22:00
Woensdag: 16:00 - 22:00
Donderdag: 16:00 - 22:00
Vrijdag: 16:00 - 22:00
Zaterdag: 16:00 - 22:00
Zondag: 16:00 - 22:00
","First class selectie, Hungry eyes selectie, Green lovers selectie, Glutenvrije pizza selectie, Animal lovers selectie, ","3,4, op basis van 417 beoordelingen",Bezorgen in 20-45 min,"€ 1,50","€ 10,50",https://www.thuisbezorgd.nl/menu/pizza-amsterdam
1016,Sushi Kings,"Cornelis Krusemanstraat 53-55, 1075NG Amsterdam, ","Maandag: Gesloten voor bezorging
Dinsdag: Gesloten voor bezorging
Woensdag: 15:45 - 21:00
Donderdag: 15:45 - 21:00
Vrijdag: 15:45 - 21:00
Zaterdag: 15:45 - 21:00
Zondag: 15:45 - 21:00
","Sushi menu's, Sushi schalen, Sushi, Sashimi, Diversen, Extra's, Frisdranken, Bier, Sake, ","4,6, op basis van 3.491 beoordelingen",Bezorgen in 20-45 min,"€ 3,50","€ 30,00",https://www.thuisbezorgd.nl/menu/sushi-kings
1016,Obur Amsterdam,"Frederik Hendrikstraat 71H, 1052HL Amsterdam, ","Maandag: 15:00 - 23:00
Dinsdag: 13:00 - 23:00
Woensdag: 13:00 - 23:00
Donderdag: 13:00 - 23:00
Vrijdag: 13:00 - 23:00
Zaterdag: 13:00 - 23:00
Zondag: 13:00 - 23:00
","Voorgerechten, Burgers, Italiaanse pizza's, Grill gerechten, Grill mix gerechten, Pan gerechten, Visgerechten, ","4,8, op basis van 178 beoordelingen",Bezorgen in 20-45 min,,"€ 20,00",https://www.thuisbezorgd.nl/menu/obur-amsterdam
1016,Wok to Wok,"Jan Evertsenstraat 14H, 1056EC Amsterdam, ","Maandag: 14:30 - 23:00
Dinsdag: 14:30 - 23:00
Woensdag: 14:30 - 23:00
Donderdag: 14:30 - 23:00
Vrijdag: 14:30 - 23:45
Zaterdag: 14:30 - 23:45
Zondag: 14:30 - 23:00
","Stel je eigen box samen, Burgers, Kipgerechten, Snacks, Bijgerechten, Friet, Dranken, ","4,4, op basis van 21 beoordelingen",Bezorgen in 20-45 min,"€ 2,50","€ 15,00",https://www.thuisbezorgd.nl/menu/wok-to-wok
1016,Take a Wok,"Overtoom 97 H, 1054HD Amsterdam, ","Maandag: 12:00 - 22:00
Dinsdag: 12:00 - 22:00
Woensdag: 12:00 - 22:00
Donderdag: 12:00 - 22:00
Vrijdag: 12:00 - 22:00
Zaterdag: 12:00 - 22:00
Zondag: 12:00 - 22:00
","Stel uw gerecht samen, Wok this way, Snacks, Dranken, ","4,4, op basis van 3.298 beoordelingen",Bezorgen in 20-45 min,,"€ 9,95",https://www.thuisbezorgd.nl/menu/take-a-wok-amsterdam
1016,Rangoli Indian,,"Maandag: 16:00 - 23:00
Dinsdag: 16:00 - 23:00
Woensdag: 16:00 - 23:00
Donderdag: 16:00 - 23:00
Vrijdag: 16:00 - 23:00
Zaterdag: 16:00 - 23:00
Zondag: 16:00 - 23:00
","Special menu's, Veganistische menu's, Menu's, Vegetarische hoofdgerechten, Voorgerechten, Rangoli speciaal, ","4,3, op basis van 1.365 beoordelingen",Bezorgen in 45-70 min,,"€ 20,00",https://www.thuisbezorgd.nl/menu/rangol-indian
1016,SushiPoint,,"Maandag: 16:15 - 21:00
Dinsdag: 16:15 - 21:00
Woensdag: 16:15 - 21:00
Donderdag: 16:15 - 21:00
Vrijdag: 16:15 - 21:00
Zaterdag: 16:15 - 21:00
Zondag: 16:15 - 21:00
","Menu's (2 personen), Menu's (1 persoon), Poké bowls, Flamed specials, SushiPoint specials, New York rolls, ","4,1, op basis van 1.009 beoordelingen",Bezorgen in 35-60 min,"€ 2,50","€ 15,00",https://www.thuisbezorgd.nl/menu/sushipoint-amsterdam
1016,Mother India,"Ter Haarstraat 14, 1053LJ Amsterdam, ","Maandag: 16:30 - 22:00
Dinsdag: 16:30 - 21:45
Woensdag: 16:30 - 21:30
Donderdag: 16:30 - 21:30
Vrijdag: 16:30 - 22:00
Zaterdag: 16:30 - 21:45
Zondag: 16:30 - 21:45
","Speciale menu's, Specialiteiten van de chef, Tandoori specialiteiten, Lamsgerechten, Zeegerechten, Biryani gerechten, ","4,7, op basis van 8.372 beoordelingen",Bezorgen in 20-45 min,,"€ 12,95",https://www.thuisbezorgd.nl/menu/mother-india
1016,Dandy Burger,,"Maandag: 15:30 - 01:00
Dinsdag: Gesloten voor bezorging
Woensdag: 15:30 - 01:00
Donderdag: 15:30 - 00:00
Vrijdag: 15:30 - 01:00
Zaterdag: 15:30 - 01:00
Zondag: 15:30 - 01:00
","Burgers, Bijgerechten, Sauzen, Nagerechten, Dranken, Alcoholische dranken, ","4,2, op basis van 65 beoordelingen",Bezorgen in 30-55 min,"€ 2,25","€ 14,95",https://www.thuisbezorgd.nl/menu/dandy-burger
1016,Eetsalon de Mol,,"Maandag: 15:30 - 05:00
Dinsdag: 15:30 - 05:00
Woensdag: 15:30 - 06:00
Donderdag: 15:30 - 06:00
Vrijdag: 15:30 - 06:59
Zaterdag: 15:30 - 06:59
Zondag: 15:30 - 05:00
","Pizza's, Calzones, Snacks, Pasta's, Salade, Sauzen, Dranken, Desserts, Magnum pints 440ml, ","2,7, op basis van 268 beoordelingen",Bezorgen in 60-85 min,"€ 1,99","€ 14,95",https://www.thuisbezorgd.nl/menu/eetsalon-de-mol
1016,Dolce Fratelli Pizza & Pasta,,"Maandag: 15:30 - 05:00
Dinsdag: 15:30 - 05:00
Woensdag: 16:15 - 06:00
Donderdag: 16:00 - 06:00
Vrijdag: 16:00 - 06:59
Zaterdag: 15:30 - 06:59
Zondag: 15:45 - 05:00
","Pizza's, Pizza's met Amerikaanse bodems, Pizza 2-in-1, Calzone, Pasta in box, Stel je eigen pasta samen, ","4,2, op basis van 342 beoordelingen",Bezorgen in 20-45 min,"€ 2,50","€ 15,00",https://www.thuisbezorgd.nl/menu/dolce-fratelli-pizza-pasta-new
1016,CousCousbar 2,,"Maandag: 12:00 - 21:00
Dinsdag: 12:00 - 21:00
Woensdag: 12:00 - 21:00
Donderdag: 12:00 - 21:00
Vrijdag: 12:00 - 21:00
Zaterdag: 12:00 - 21:00
Zondag: 12:00 - 21:00
","Nadia's favorieten, Zelf couscous samenstellen, Bijgerechten, Soepen, Nagerechten, Couscous, Familie porties, ","4,4, op basis van 152 beoordelingen",Bezorgen in 35-60 min,,"€ 10,00",https://www.thuisbezorgd.nl/menu/couscousbar-2
1016,Dutch Dabbawala,,"Maandag: 17:00 - 22:15
Dinsdag: 17:00 - 22:15
Woensdag: 17:00 - 22:15
Donderdag: 17:00 - 22:15
Vrijdag: 17:00 - 22:15
Zaterdag: 17:00 - 22:15
Zondag: 17:00 - 22:15
","Menu's, Veg starters, Non-veg starters, Vegetarische hoofdgerechten, Non-vegetarische hoofdgerechten, ","4,3, op basis van 804 beoordelingen",Bezorgen in 20-45 min,"€ 1,75","€ 18,50",https://www.thuisbezorgd.nl/menu/dutch-dabbawala
1016,Mario's Pasta,,"Maandag: 12:45 - 01:00
Dinsdag: 13:00 - 01:00
Woensdag: 15:45 - 01:00
Donderdag: 12:45 - 01:00
Vrijdag: 15:45 - 03:00
Zaterdag: 15:45 - 03:00
Zondag: 12:45 - 01:00
","Pasta's met tomatensaus, Vis pasta's met huisgemaakte roomsaus, Pasta's met huisgemaakte roomsaus, Pasta's met roomsaus, ","4,5, op basis van 267 beoordelingen",Bezorgen in 20-45 min,"€ 1,50","€ 25,00",https://www.thuisbezorgd.nl/menu/marios-pasta-1
1016,Libanees restaurant Beyrouth,"Kinkerstraat 18, 1053DV Amsterdam, ","Maandag: 17:00 - 21:00
Dinsdag: 17:00 - 21:00
Woensdag: 17:00 - 21:00
Donderdag: 17:00 - 21:00
Vrijdag: 17:00 - 21:00
Zaterdag: 17:00 - 21:00
Zondag: Gesloten voor bezorging
","Mezza menu, Soepen, Salades en voorgerechten, Voorgerechten met vlees, Hoofdgerechten met rijst, Visgerechten, ","4,3, op basis van 141 beoordelingen",Bezorgen in 50-75 min,"€ 4,00","€ 35,00",https://www.thuisbezorgd.nl/menu/restaurant-beyrouth
1016,Wok-inn Amsterdam,"Bos en Lommerweg 359A, 1061DH Amsterdam, ","Maandag: 11:30 - 21:30
Dinsdag: 11:30 - 21:30
Woensdag: 11:30 - 21:30
Donderdag: 11:30 - 21:30
Vrijdag: 11:30 - 21:30
Zaterdag: 13:30 - 21:30
Zondag: 13:30 - 21:30
","Stel uw eigen wok samen, Poke bowls, Bijgerechten, Extra's, Dranken, ","3,6, op basis van 54 beoordelingen",Bezorgen in 30-55 min,,"€ 24,95",https://www.thuisbezorgd.nl/menu/wok-inn-amsterdam-1
1016,Spareribs Specialist,"Van Oldenbarneveldtstraat 78H, 1052KG Amsterdam, ","Maandag: 16:00 - 21:50
Dinsdag: 16:00 - 21:50
Woensdag: 16:00 - 21:50
Donderdag: 16:00 - 21:50
Vrijdag: 16:00 - 22:25
Zaterdag: 16:00 - 22:30
Zondag: 15:30 - 21:50
","Spareribs menu's, Kipsaté menu's, Hotwings, Hamburgers, Bijgerechten, Sauzen, Dranken, Alcohol, ","4,4, op basis van 1.487 beoordelingen",Bezorgen in 30-55 min,"€ 2,00","€ 12,00",https://www.thuisbezorgd.nl/menu/spareribs-specialist-amsterdam
1016,Champagne & Caviar Club Amsterdam,"Herengracht 420, 1017BZ Amsterdam, ","Maandag: 11:00 - 01:00
Dinsdag: 11:00 - 01:00
Woensdag: 11:00 - 01:00
Donderdag: 11:00 - 01:00
Vrijdag: 11:00 - 03:00
Zaterdag: 11:00 - 03:00
Zondag: 11:00 - 03:00
","Kaviaar en toebehoren, Moët & Chandon á 75cl, Veuve Clicquot á 75cl, Ruinart á 75cl, The Real Winegum, ",,Bezorgen in 25-35 min,"€ 3,50","€ 35,00",https://www.thuisbezorgd.nl/menu/champagne-caviar-club-new
1016,Eethuis Sevil Ali Baba,"Rozengracht 214, 1016NL Amsterdam, ","Maandag: 12:00 - 02:45
Dinsdag: Gesloten voor bezorging
Woensdag: 12:00 - 02:45
Donderdag: 12:00 - 02:45
Vrijdag: 12:00 - 02:45
Zaterdag: 12:00 - 02:45
Zondag: 12:00 - 02:45
","Broodjes, Dürüm wraps, Kapsalon, Döner special, Grill gerechten, Shoarma specials, Turkse schotels, ","4,4, op basis van 3.797 beoordelingen",Bezorgen in 20-45 min,,"€ 10,00",https://www.thuisbezorgd.nl/menu/eethuis-sevil-ali-baba-amsterdam
1016,Roti King Aarti,"Hoofddorpplein 27H, 1059CW Amsterdam, ","Maandag: 11:20 - 22:00
Dinsdag: 11:20 - 22:00
Woensdag: 11:20 - 22:00
Donderdag: 11:20 - 22:00
Vrijdag: 11:20 - 22:00
Zaterdag: 11:20 - 22:00
Zondag: 11:20 - 22:00
","Broodjes, Rotirol, Bara's, Roti gerechten, Nasi gerechten, Bami gerechten, Witte rijstgerechten, ","4,4, op basis van 1.059 beoordelingen",Bezorgen in 30-55 min,"€ 2,50","€ 20,00",https://www.thuisbezorgd.nl/menu/roti-king-aarti-2
1016,Fasty Burgers,"1074CV Amsterdam, ","Maandag: 17:30 - 00:00
Dinsdag: 17:30 - 00:00
Woensdag: 17:30 - 00:00
Donderdag: 17:30 - 00:00
Vrijdag: 17:30 - 03:00
Zaterdag: 17:30 - 00:00
Zondag: 17:00 - 22:00
",,"4,4, op basis van 2.157 beoordelingen",Bezorgen in 20-45 min,,"€ 12,00",https://www.thuisbezorgd.nl/menu/fasty-burger
1016,Namaste India,,"Maandag: 15:00 - 22:55
Dinsdag: 15:00 - 22:55
Woensdag: 15:00 - 22:55
Donderdag: 15:00 - 22:55
Vrijdag: 15:00 - 22:55
Zaterdag: 12:00 - 22:55
Zondag: 12:00 - 22:55
","Maandmenu, Menu's, Voorgerechten, Tandoori gerechten en mix grill, Kipgerechten, Lamsgerechten, ","4,6, op basis van 6.449 beoordelingen",Bezorgen in 25-50 min,"€ 1,45","€ 11,50",https://www.thuisbezorgd.nl/menu/namaste-india-amsterdam
1016,Getir,,"Maandag: 08:00 - 23:30
Dinsdag: 08:00 - 23:30
Woensdag: 08:00 - 23:30
Donderdag: 08:00 - 23:30
Vrijdag: 08:00 - 23:30
Zaterdag: 08:00 - 23:30
Zondag: 08:00 - 23:30
","Nieuw, Aanbiedingen, Multipacks, Recepten, Groente, Fruit, Maaltijden, Bakkerij, Zuivel, ",,Bezorgen in 10-15 min,"€ 1,99","€ 12,00",https://www.thuisbezorgd.nl/menu/getir-overtoom
1016,Wok 'n Rolls,,"Maandag: Gesloten voor bezorging
Dinsdag: Gesloten voor bezorging
Woensdag: 16:45 - 00:00
Donderdag: Gesloten voor bezorging
Vrijdag: Gesloten voor bezorging
Zaterdag: Gesloten voor bezorging
Zondag: Gesloten voor bezorging
","Stel je eigen wokmaaltijd samen, Wok specials, Finger food, Sauzen, Dranken, ","4,1, op basis van 409 beoordelingen",Bezorgen in 20-45 min,"€ 2,50","€ 20,00",https://www.thuisbezorgd.nl/menu/wok-n-rolls
1016,India Roti Room,,"Maandag: 15:30 - 22:30
Dinsdag: 15:30 - 22:30
Woensdag: 15:30 - 22:30
Donderdag: 15:30 - 22:30
Vrijdag: 15:30 - 22:30
Zaterdag: 15:30 - 22:30
Zondag: 15:30 - 22:30
","Rijsttafel menu's, Voorgerechten, Tandoori schotels, Klassieke kip curries, Klassieke lams curries, Klassieke zee curries, ","4,7, op basis van 2.771 beoordelingen",Bezorgen in 35-60 min,"€ 2,99","€ 20,00",https://www.thuisbezorgd.nl/menu/india-roti-room-amsterdam
1016,Konya Etliekmek,"Jan Evertsenstraat 25H, 1057BM Amsterdam, ","Maandag: Gesloten voor bezorging
Dinsdag: 15:45 - 20:45
Woensdag: 15:00 - 20:45
Donderdag: 16:45 - 20:45
Vrijdag: 15:30 - 20:00
Zaterdag: 15:15 - 20:45
Zondag: 15:45 - 20:45
","Ramadan speciaal, Menu's, Pide's met vlees, Speciaal pide's, Pide's met kaas, ","4,3, op basis van 1.704 beoordelingen",Bezorgen in 20-45 min,"€ 2,50","€ 15,95",https://www.thuisbezorgd.nl/menu/konya-etliekmek
1016,Wok 020,,"Maandag: 16:00 - 01:00
Dinsdag: 16:00 - 01:00
Woensdag: 16:00 - 01:00
Donderdag: 16:00 - 01:00
Vrijdag: 16:00 - 02:00
Zaterdag: 16:00 - 02:30
Zondag: 16:00 - 01:00
","Maak je eigen wok, Wok specials, Burgers en wraps, Burgers en wraps menu, Sides en snacks, Kids menu, ","4,1, op basis van 600 beoordelingen",Bezorgen in 30-55 min,"€ 1,50","€ 20,00",https://www.thuisbezorgd.nl/menu/wok-020-new-1
1016,Taj Indian restaurant,,"Maandag: 16:00 - 22:00
Dinsdag: 16:00 - 22:00
Woensdag: 16:00 - 22:00
Donderdag: 16:00 - 22:00
Vrijdag: 16:00 - 22:00
Zaterdag: 16:00 - 22:00
Zondag: 16:00 - 22:00
","Daily special, Voorgerechten, Tandoori specialiteiten, Kip curry gerechten, Lams curry gerechten, Zeevruchten curry gerechten, ","4,3, op basis van 525 beoordelingen",Bezorgen in 50-75 min,"€ 2,00","€ 15,00",https://www.thuisbezorgd.nl/menu/taj-indian-restaurant
1016,Indian Spices & Vibes,,"Maandag: 16:00 - 22:30
Dinsdag: 16:00 - 22:30
Woensdag: 16:00 - 22:30
Donderdag: 16:00 - 22:30
Vrijdag: 16:00 - 22:30
Zaterdag: 16:00 - 22:30
Zondag: 16:00 - 22:30
","Menu's, Specialisatie, Soepen, Voorgerechten, Tandoori gerechten en mix grill, Vegetarische gerechten, ","4,7, op basis van 847 beoordelingen",Bezorgen in 30-55 min,,"€ 20,00",https://www.thuisbezorgd.nl/menu/indian-spices-vibes
1016,Annapurna Durbar Kitchen,"Overtoom 548 H, 1054 LM Amsterdam, ","Maandag: 15:00 - 23:00
Dinsdag: Gesloten voor bezorging
Woensdag: 15:00 - 23:00
Donderdag: 15:00 - 23:00
Vrijdag: 15:00 - 23:00
Zaterdag: 15:00 - 23:00
Zondag: 15:00 - 23:00
","Menu's, Soepen, Vegetarische voorgerechten, Voorgerechten, Momo gerechten, Tandoori gerechten, ","4,7, op basis van 191 beoordelingen",Bezorgen in 20-30 min,,"€ 15,00",https://www.thuisbezorgd.nl/menu/annapurna-durbar-kitchen
1016,Koh-I-Noor,,"Maandag: 15:30 - 22:00
Dinsdag: 15:30 - 22:00
Woensdag: 15:30 - 22:00
Donderdag: Gesloten voor bezorging
Vrijdag: 15:30 - 22:00
Zaterdag: 15:30 - 22:00
Zondag: 15:30 - 22:00
","Voorgerechten, ","4,1, op basis van 177 beoordelingen",Bezorgen in 55-80 min,"€ 1,50","€ 15,00",https://www.thuisbezorgd.nl/menu/koh-i-noor-1
1016,The Wokhouse,,"Maandag: 15:00 - 22:00
Dinsdag: 16:00 - 22:00
Woensdag: 15:00 - 22:00
Donderdag: 15:00 - 22:00
Vrijdag: 15:00 - 23:00
Zaterdag: 15:00 - 23:00
Zondag: 15:00 - 23:00
","Snacks, Dranken, ","4,3, op basis van 26 beoordelingen",Bezorgen in 15-40 min,"€ 1,50","€ 15,00",https://www.thuisbezorgd.nl/menu/the-wokhouse-new
1016,Delicious Fried Chicken,"Nieuwpoortkade 22, 1055RX Amsterdam, ","Maandag: 19:00 - 02:30
Dinsdag: 19:00 - 02:30
Woensdag: 18:00 - 02:30
Donderdag: 18:00 - 03:00
Vrijdag: 18:00 - 03:00
Zaterdag: 18:00 - 03:00
Zondag: 18:00 - 02:30
","Lunch boxes, Tasty menu, Buckets, Burgers, Premium burgers, Wraps, Voorgerechten, Premium gefrituurde kip, ","4,3, op basis van 78 beoordelingen",Bezorgen in 35-60 min,"€ 2,99","€ 19,99",https://www.thuisbezorgd.nl/menu/delicious-fried-chicken
1016,Vegan Burger Brothers,,"Maandag: 11:00 - 21:30
Dinsdag: 11:00 - 21:30
Woensdag: 11:00 - 21:30
Donderdag: 11:00 - 21:30
Vrijdag: 11:00 - 23:00
Zaterdag: 11:00 - 23:00
Zondag: 11:00 - 23:00
","Vegan kip, Menu's, Bijgerechten, Nagerechten, Sauzen, Drinks, ","4,4, op basis van 125 beoordelingen",Bezorgen in 35-60 min,,"€ 15,00",https://www.thuisbezorgd.nl/menu/doner-dudes
1016,Salvatore,,"Maandag: 11:00 - 04:00
Dinsdag: 11:00 - 04:00
Woensdag: 11:00 - 04:00
Donderdag: Gesloten voor bezorging
Vrijdag: 11:00 - 04:00
Zaterdag: 11:00 - 04:00
Zondag: 11:00 - 04:00
","Antipasti freddi, Pizza's, Pasta's, Dranken, ","4,3, op basis van 2.778 beoordelingen",Bezorgen in 15-40 min,,"€ 9,00",https://www.thuisbezorgd.nl/menu/salvatore
1016,Robo-Bar Asian Grill & Sushi,"Lange Leidseswarsstraat 86, 1017NM Amsterdam, ","Maandag: 14:00 - 21:30
Dinsdag: 14:00 - 21:30
Woensdag: 14:00 - 21:30
Donderdag: 14:00 - 21:30
Vrijdag: 13:00 - 21:30
Zaterdag: 13:00 - 21:30
Zondag: 13:00 - 21:30
","Soep, Gebakken rijst, ","3,8, op basis van 20 beoordelingen",Bezorgen in 30-55 min,,"€ 10,00",https://www.thuisbezorgd.nl/menu/robo-bar-asian-grill-sushi
1016,Top Thai Thuis,"Tweede Nassaustraat 3, 1052BJ Amsterdam, ","Maandag: 16:00 - 21:55
Dinsdag: 16:00 - 21:55
Woensdag: 16:00 - 21:55
Donderdag: 16:00 - 21:55
Vrijdag: 16:00 - 21:55
Zaterdag: 16:00 - 21:55
Zondag: 16:00 - 21:55
","Menu voor 2 personen, Voorgerechten, Soepen, Salades, Kip, Varkenvlees, Rundvlees, Zeebanket, ","4,5, op basis van 2.649 beoordelingen",Bezorgen in 30-55 min,"€ 2,50","€ 9,95",https://www.thuisbezorgd.nl/menu/top-thai-thuis
1016,Monte Verde Grill & Steak,,"Maandag: 16:30 - 03:00
Dinsdag: 16:30 - 03:00
Woensdag: 16:30 - 03:00
Donderdag: Gesloten voor bezorging
Vrijdag: 16:30 - 03:00
Zaterdag: 16:30 - 03:00
Zondag: 16:30 - 03:00
","Kipgerechten, ","3,7, op basis van 65 beoordelingen",Bezorgen in 30-55 min,"€ 2,50","€ 22,50",https://www.thuisbezorgd.nl/menu/monte-verde-amsterdam
1016,Albert Heijn,,"Maandag: 10:00 - 21:30
Dinsdag: 10:00 - 21:30
Woensdag: 10:00 - 21:30
Donderdag: 10:00 - 21:30
Vrijdag: 10:00 - 21:30
Zaterdag: 10:00 - 21:30
Zondag: 10:00 - 21:30
","Dagverse sushi, Fruit, ","4,8, op basis van 292 beoordelingen",Bezorgen in 35-60 min,"€ 4,59","€ 15,00",https://www.thuisbezorgd.nl/menu/albert-heijn-scheldeplein-1
1016,Mana Mana Leidse,,"Maandag: Gesloten voor bezorging
Dinsdag: 16:30 - 21:30
Woensdag: 16:30 - 21:30
Donderdag: 16:30 - 21:30
Vrijdag: 16:30 - 21:30
Zaterdag: 12:00 - 21:30
Zondag: 12:00 - 21:30
","Mana classic, Mana Mana, Bijgerechten, Mana zoetigheden, Witte wijnen, Rode wijnen, Roséwijnen, ","3,9, op basis van 9 beoordelingen",Bezorgen in 40-65 min,,"€ 10,00",https://www.thuisbezorgd.nl/menu/mana-mana-leidse
1016,Sushi Day,,"Maandag: Gesloten voor bezorging
Dinsdag: 17:00 - 21:45
Woensdag: 17:00 - 21:45
Donderdag: Gesloten voor bezorging
Vrijdag: 17:00 - 21:45
Zaterdag: 17:00 - 21:45
Zondag: 17:00 - 21:45
","Nigiri, Hosomaki, Signature, Classic, Crunchy rolls, Sashimi, Poke bowls, ","4,8, op basis van 83 beoordelingen",Bezorgen in 40-65 min,"€ 1,50","€ 20,00",https://www.thuisbezorgd.nl/menu/sushi-day-new
1016,Meram Centrum,,"Maandag: 15:00 - 03:45
Dinsdag: 15:00 - 03:45
Woensdag: 14:00 - 03:45
Donderdag: 15:45 - 03:45
Vrijdag: 16:00 - 06:00
Zaterdag: 14:30 - 06:00
Zondag: 12:30 - 03:45
","Soepen, Warme voorgerechten, Burgers, Grill gerechten, Wraps, Broodjes, Lahmacun, Kapsalon, ","3,3, op basis van 1.320 beoordelingen",Bezorgen in 30-55 min,"€ 1,50","€ 15,00",https://www.thuisbezorgd.nl/menu/meram-centrum
1016,De Jordaan,"Rozengracht 89, 1016LT Amsterdam, ","Maandag: Gesloten voor bezorging
Dinsdag: 12:00 - 02:30
Woensdag: 12:00 - 02:30
Donderdag: 12:00 - 02:30
Vrijdag: 13:00 - 02:30
Zaterdag: 12:00 - 02:30
Zondag: 14:00 - 02:30
","Turkse broodjes, Turkse pizza's, Schotels, Kapsalon, Menu's, Koude en warme gerechten, Soepen, ","4,8, op basis van 2.626 beoordelingen",Bezorgen in 15-40 min,,"€ 10,00",https://www.thuisbezorgd.nl/menu/de-jordaan
1016,Kamasutra,"Lange Niezel 9, 1012GS Amsterdam, ","Maandag: Gesloten voor bezorging
Dinsdag: Gesloten voor bezorging
Woensdag: 14:00 - 23:00
Donderdag: 14:00 - 22:45
Vrijdag: 14:00 - 22:45
Zaterdag: 14:00 - 22:45
Zondag: 16:00 - 22:45
","Special menu's, Voorgerechten, Rijsttafels, Vis en garnaal gerechten, Kip gerechten, Lam gerechten, ","4,1, op basis van 466 beoordelingen",Bezorgen in 30-55 min,,"€ 14,95",https://www.thuisbezorgd.nl/menu/kamasutra
1016,Umei Sushi,"Zeilstraat 37 H, 1075SB Amsterdam, ","Maandag: Gesloten voor bezorging
Dinsdag: 15:00 - 22:00
Woensdag: 15:00 - 22:00
Donderdag: 15:00 - 22:00
Vrijdag: 15:00 - 22:00
Zaterdag: 15:00 - 22:00
Zondag: 15:00 - 22:00
","Sushi menu's, Umei Sushi special menu's, Eénpersoons menu's, Crunchyroll, Maki, California rolls, California spicy rolls, ","4,7, op basis van 575 beoordelingen",Bezorgen in 20-45 min,"€ 3,50","€ 35,00",https://www.thuisbezorgd.nl/menu/ume-sushi
1016,Pizzeria Pastorale,,"Maandag: 15:45 - 22:45
Dinsdag: 15:45 - 22:45
Woensdag: 15:45 - 22:45
Donderdag: 15:45 - 22:45
Vrijdag: 15:45 - 22:45
Zaterdag: 15:45 - 22:45
Zondag: 15:45 - 22:45
","Stel uw eigen pizza samen, Vegetarische pizza, Pizza met vis, Pizza met vlees, Insalata, Sauzen, Desserts, ","4,6, op basis van 3.947 beoordelingen",Bezorgen in 20-45 min,"€ 1,00","€ 15,00",https://www.thuisbezorgd.nl/menu/pizzeria-pastorale
1016,Don Burrito,"Overtoom 443H, 1054KG Amsterdam, ","Maandag: Gesloten voor bezorging
Dinsdag: 16:00 - 20:30
Woensdag: 16:00 - 20:30
Donderdag: 16:00 - 20:30
Vrijdag: 16:00 - 20:30
Zaterdag: 16:00 - 20:30
Zondag: 16:00 - 20:30
","Burrito's, Burrito bowl, Quesadillas, Nacho's, Jarritos, Salsa, Extra's, Drinken, Alcoholische dranken, ","4,1, op basis van 84 beoordelingen",Bezorgen in 35-60 min,,"€ 15,00",https://www.thuisbezorgd.nl/menu/don-burrito
1016,Mana Mana,,"Maandag: 16:30 - 21:30
Dinsdag: 16:30 - 21:30
Woensdag: 16:30 - 21:30
Donderdag: 12:00 - 21:30
Vrijdag: 12:00 - 21:30
Zaterdag: 12:00 - 21:30
Zondag: 12:00 - 21:30
","Mana classic, Mana Mana, Bijgerechten, Mana zoetigheden, Witte wijnen, Rode wijnen, Roséwijnen, ","3,8, op basis van 97 beoordelingen",Bezorgen in 35-60 min,,"€ 15,00",https://www.thuisbezorgd.nl/menu/mana-mana-de-pijp
