Postcode,Name,Address,Opening Times,Categories,Rating,Delivery Time,Delivery Cost,Minimum Order,Product Url
4338,Eethuis Lezzet,"Scheldestraat 20, 4381RS Vlissingen, ","Maandag: 15:30 - 01:00
Dinsdag: 15:30 - 01:00
Woensdag: 15:30 - 01:00
Donderdag: 15:30 - 01:00
Vrijdag: 15:30 - 01:00
Zaterdag: 15:30 - 01:00
Zondag: 15:30 - 01:00
","Broodjes, Dürüm, Turkse pizza's, Kapsalon, Schotels, Mix schotels, Salades, Friet, Snacks, ","4,1, op basis van 2.953 beoordelingen",Bezorgen in 15-40 min,,"€ 30,00",https://www.thuisbezorgd.nl/menu/eethuis-lezzet
4338,Pizzeria La Gonda,"Oranjeplein 3, 4388AG Oost Souburg, ","Maandag: Gesloten voor bezorging
Dinsdag: 16:00 - 20:45
Woensdag: 16:30 - 20:45
Donderdag: 16:30 - 20:45
Vrijdag: 16:00 - 20:45
Zaterdag: 16:30 - 20:45
Zondag: 16:30 - 20:45
","Pizza, Gevulde pizza, Pasta's, Grill gerechten, Kinder pizza, Broodjes, Extra ingredienten, Salades, ","4,3, op basis van 1.369 beoordelingen",Bezorgen in 30-55 min,"€ 3,00","€ 15,00",https://www.thuisbezorgd.nl/menu/pizzeria-la-gonda
4338,Oriental Garden,"Schuttestraat 10-12, 4371AD Koudekerke, ","Maandag: Gesloten voor bezorging
Dinsdag: 15:30 - 20:45
Woensdag: 15:30 - 20:45
Donderdag: 15:30 - 20:45
Vrijdag: 15:30 - 20:45
Zaterdag: 15:30 - 20:45
Zondag: 15:30 - 20:45
","Rijsttafels, Speciale menu's, Nasi goreng gerechten, Bami goreng gerechten, Mihoen gerechten, Chinese bami gerechten, ","4,3, op basis van 1.728 beoordelingen",Bezorgen in 30-55 min,"€ 4,50","€ 25,00",https://www.thuisbezorgd.nl/menu/oriental-garden
4338,La Viande Slagerij/Steakhouse,"Kanaalstraat 10, 4388BM Oost-Souburg, ","Maandag: 16:00 - 20:00
Dinsdag: 16:00 - 20:00
Woensdag: Gesloten voor bezorging
Donderdag: 16:00 - 20:00
Vrijdag: 16:00 - 20:00
Zaterdag: 12:00 - 20:30
Zondag: 16:00 - 20:15
","Schotels, Grill, Dry aged, Familie pakketten, Pizza half om half, Pizza's, Pasta's, Turkse pizza, ","4,2, op basis van 129 beoordelingen",Bezorgen in 30-55 min,"€ 2,50","€ 20,00",https://www.thuisbezorgd.nl/menu/la-viande
4338,Roti Paleis,"Scheldestraat 15, 4381RP Vlissingen, ","Maandag: 16:00 - 20:00
Dinsdag: Gesloten voor bezorging
Woensdag: 16:00 - 20:00
Donderdag: 16:00 - 20:00
Vrijdag: 16:00 - 20:00
Zaterdag: 16:00 - 20:00
Zondag: 16:00 - 20:00
","Surinaamse broodjes, Surinaamse bara's, Nasi en bami gerechten, Rijstgerechten, Roti gerechten, Extra te bestellen, ","4,4, op basis van 751 beoordelingen",Bezorgen in 35-60 min,"€ 3,00","€ 20,00",https://www.thuisbezorgd.nl/menu/roti-paleis
4338,Toko Ritesh,"Scheldestraat 66, 4381RV Vlissingen, ","Maandag: Gesloten voor bezorging
Dinsdag: 16:00 - 19:30
Woensdag: 16:00 - 19:30
Donderdag: 16:00 - 19:30
Vrijdag: 16:00 - 19:30
Zaterdag: 16:00 - 19:30
Zondag: 16:00 - 19:30
","Surinaamse broodjes, Gevulde bara, Roti maaltijd, Nasi maaltijd, Bami maaltijd, Rijst maaltijd, Kleine hapjes, ","4,4, op basis van 966 beoordelingen",Bezorgen in 50-75 min,"€ 3,00","€ 20,00",https://www.thuisbezorgd.nl/menu/toko-ritesh
4338,Sjahm Market,"Scheldestraat 9, 4381RP Vlissingen, ","Maandag: 12:45 - 22:00
Dinsdag: 12:45 - 21:30
Woensdag: 12:45 - 21:30
Donderdag: 12:45 - 22:00
Vrijdag: 15:30 - 22:15
Zaterdag: 13:00 - 22:00
Zondag: 13:00 - 22:15
","Broodjes, Schotels, Maaltijden, Friet, Extra's en sauzen, Nagerechten, Frisdrank, ","4,7, op basis van 246 beoordelingen",Bezorgen in 25-50 min,"€ 3,50","€ 25,00",https://www.thuisbezorgd.nl/menu/sjahm-market
4338,Toko Soerin,"Nieuwendijk 79, 4381BW Vlissingen, ","Maandag: 16:00 - 22:00
Dinsdag: Gesloten voor bezorging
Woensdag: 16:00 - 21:30
Donderdag: 16:00 - 22:00
Vrijdag: 16:00 - 22:00
Zaterdag: 16:00 - 22:00
Zondag: 16:00 - 22:00
","Surinaamse broodjes, Surinaamse hapjes, Hoofdgerechten, Extra's, Frisdranken, Bier, ","4,2, op basis van 129 beoordelingen",Bezorgen in 30-55 min,"€ 4,00","€ 30,00",https://www.thuisbezorgd.nl/menu/bistro-soerin
4338,Grieks Hoekje Vlissingen,"Scheldestraat 57A, 4381RR Vlissingen, ","Maandag: 16:00 - 22:00
Dinsdag: Gesloten voor bezorging
Woensdag: 16:00 - 22:00
Donderdag: 16:00 - 22:00
Vrijdag: 16:00 - 22:00
Zaterdag: 16:00 - 22:00
Zondag: 16:00 - 22:00
","Kleine warme gerechten, Salades en koude voorgerechten, Huisgerechten, Schotels, Schotels voor 2 of meer personen, ","3,3, op basis van 1.649 beoordelingen",Bezorgen in 60-85 min,"€ 7,50","€ 35,00",https://www.thuisbezorgd.nl/menu/grieks-hoekje-vlissingen
4338,Bash,"Scottweg 29B, 4462GS Goes, ","Maandag: Gesloten voor bezorging
Dinsdag: Gesloten voor bezorging
Woensdag: Gesloten voor bezorging
Donderdag: Gesloten voor bezorging
Vrijdag: 21:00 - 02:00
Zaterdag: 21:00 - 02:00
Zondag: Gesloten voor bezorging
","Feestartikelen, ",,Bezorgen vanaf 21:00,"€ 25,00","€ 25,00",https://www.thuisbezorgd.nl/menu/bash
4338,DayNightShop,"Gildeweg 16-01, 4383NK Vlissingen, ","Maandag: Gesloten voor bezorging
Dinsdag: 21:00 - 03:00
Woensdag: 21:00 - 03:00
Donderdag: 21:00 - 03:00
Vrijdag: 21:00 - 03:00
Zaterdag: 21:00 - 03:00
Zondag: 21:00 - 02:00
","Noedels, Beleg, Pizza's, Diepvries, Saus, Chips, Snoep, Chocolade en koekjes, Popcorn, ","5,5, op basis van 13 beoordelingen",Bezorgen vanaf 21:00,"€ 5,00","€ 20,00",https://www.thuisbezorgd.nl/menu/daynightshop
4338,Grillhuis Oost-Souburg,"Kanaalstraat 20, 4388BM Oost-Souburg, ","Maandag: 16:00 - 22:00
Dinsdag: Gesloten voor bezorging
Woensdag: 16:00 - 22:00
Donderdag: 16:00 - 22:00
Vrijdag: 16:00 - 22:00
Zaterdag: Gesloten voor bezorging
Zondag: 16:00 - 22:00
","Schotels, Kapsalons, Enchiladas, Broodjes, Dürüms, Turkse pizza's, Burgers, Crispy chicken, ","4,2, op basis van 204 beoordelingen",Gesloten voor bezorging,,,https://www.thuisbezorgd.nl/menu/grillhuis-oost-souburg-1
4338,Grieks Restaurant Kala,"Beursplein 11, 4381CA Vlissingen, ","Maandag: Gesloten voor bezorging
Dinsdag: 16:15 - 22:00
Woensdag: 16:15 - 22:00
Donderdag: 16:15 - 22:00
Vrijdag: 16:15 - 22:00
Zaterdag: Gesloten voor bezorging
Zondag: 16:15 - 22:00
","Koude voorgerechten, Warme voorgerechten, Salades, Maaltijdsalades, Soep, Mezedes, Vegetarische gerechten, ","4,1, op basis van 302 beoordelingen",Gesloten voor bezorging,,,https://www.thuisbezorgd.nl/menu/grieks-restaurant-kala
4338,Délifrance,"Walstraat 106, 4381GE Vlissingen, ","Maandag: Gesloten voor bezorging
Dinsdag: 10:30 - 15:30
Woensdag: 10:30 - 15:30
Donderdag: 10:30 - 15:30
Vrijdag: 10:30 - 15:30
Zaterdag: 10:30 - 16:00
Zondag: 10:00 - 15:30
","Baguettes, Specialiteiten, Onbelegd stokbrood, Menu's, Hartige snacks, Provencettes, Zoet, Koude dranken, ","3,6, op basis van 461 beoordelingen",Gesloten voor bezorging,,,https://www.thuisbezorgd.nl/menu/delifrance-vlissingen
4339,Spare Rib Express,"Ampereweg 26Q, 4338PT Middelburg, ","Maandag: 16:30 - 21:00
Dinsdag: 16:30 - 21:00
Woensdag: 16:30 - 21:00
Donderdag: 16:30 - 21:00
Vrijdag: 15:30 - 22:00
Zaterdag: 14:30 - 22:00
Zondag: 14:30 - 21:00
","Spare Ribs, Spare Rib Menu's, Angus Beef Burgers, Chicken Burgers, Vegetarische burgers, Kip, Kids Meals, ","4,7, op basis van 4.207 beoordelingen",Bezorgen in 30-55 min,"€ 1,50","€ 13,95",https://www.thuisbezorgd.nl/menu/sparerib-express-middelburg
4339,De Ambacht,"Vlissingsestraat 129, 4388HC Oost-Souburg, ","Maandag: 16:00 - 20:00
Dinsdag: 16:00 - 20:00
Woensdag: 16:00 - 20:00
Donderdag: 16:00 - 20:00
Vrijdag: 16:00 - 20:00
Zaterdag: 16:00 - 20:00
Zondag: 16:00 - 20:00
","Menu's, Burgers, Friet, Twisters, Kapsalon, Snacks, Broodje met snack, Wraps, Sauzen in een bakje, ","4,3, op basis van 1.723 beoordelingen",Bezorgen in 20-30 min,"€ 3,99","€ 10,00",https://www.thuisbezorgd.nl/menu/de-ambacht
4339,Burgerme,"Langeviele 73, 4331LS Middelburg, ","Maandag: 16:00 - 23:00
Dinsdag: 16:00 - 23:00
Woensdag: 16:00 - 23:00
Donderdag: 12:00 - 23:00
Vrijdag: 12:00 - 00:00
Zaterdag: 15:00 - 00:00
Zondag: 15:00 - 23:00
","Combi deals, Rundvlees burgers, Kipburgers, Vegan/veggie burgers, Fingerfood, Salades, Desserts, ","4,3, op basis van 890 beoordelingen",Bezorgen in 20-30 min,"€ 2,99","€ 9,95",https://www.thuisbezorgd.nl/menu/burger-me
4339,Eethuis Dib,"Vrijlandstraat 37, 4337EB Middelburg, ","Maandag: 16:00 - 02:00
Dinsdag: 14:00 - 02:00
Woensdag: 14:00 - 02:00
Donderdag: 14:00 - 02:00
Vrijdag: 14:00 - 02:00
Zaterdag: 14:00 - 02:00
Zondag: 14:00 - 02:00
","Kipshoarma van de spit, Döner kebab, Kapsalon, Turkse pizza's, Pizza's, Vegetarische gerechten, Hamburgers, ","4,9, op basis van 33 beoordelingen",Bezorgen in 20-45 min,"€ 1,50","€ 13,00",https://www.thuisbezorgd.nl/menu/eethuis-dib
4339,ChefyChef,"Arnesteinweg 48J, 4338PD Middelburg, ","Maandag: 16:30 - 21:30
Dinsdag: 16:30 - 21:30
Woensdag: 16:30 - 21:30
Donderdag: 16:30 - 21:30
Vrijdag: 16:30 - 22:00
Zaterdag: 16:30 - 22:00
Zondag: 16:30 - 21:30
","Bowls, Loaded fries, Burritos/wraps, Crunchwrap, Taco's, Broodjes, Kindermenu, Extra, Drinken, ","4,1, op basis van 846 beoordelingen",Bezorgen in 40-65 min,"€ 2,50","€ 11,50",https://www.thuisbezorgd.nl/menu/chefychef
4339,Pizza Amore,"Vlasmarkt 24, 4331PE Middelburg, ","Maandag: 16:15 - 01:30
Dinsdag: 16:15 - 01:30
Woensdag: 16:15 - 01:30
Donderdag: 16:15 - 01:30
Vrijdag: 16:15 - 01:30
Zaterdag: 16:15 - 01:30
Zondag: 16:15 - 01:30
","Pizza's, Grill schotels, Schotels, Mix schotels, Broodjes, Kapsalon, Turkse pizza's, Burgers, Friet, ","4,2, op basis van 5.357 beoordelingen",Bezorgen in 15-40 min,"€ 2,50","€ 8,50",https://www.thuisbezorgd.nl/menu/netanya
4339,El Mundo Cuisine,"Nieuwendijk 71, 4381BW Vlissingen, ","Maandag: 16:30 - 00:00
Dinsdag: 16:30 - 22:00
Woensdag: Gesloten voor bezorging
Donderdag: 17:00 - 00:00
Vrijdag: 16:30 - 01:00
Zaterdag: 16:30 - 01:00
Zondag: 16:30 - 00:00
","Voorgerechten, Hoofdgerechten, Pasta's, Snacks, Kindermenu's, Bijgerechten, Nagerechten, Frisdranken, ","4,3, op basis van 410 beoordelingen",Bezorgen in 40-65 min,"€ 2,50","€ 25,00",https://www.thuisbezorgd.nl/menu/el-mundo-cuisine
4339,Eethuis Today,,"Maandag: 16:15 - 23:45
Dinsdag: 16:15 - 23:45
Woensdag: 16:15 - 23:45
Donderdag: 16:15 - 23:45
Vrijdag: 16:15 - 02:00
Zaterdag: 16:15 - 02:00
Zondag: 16:15 - 23:45
","MealDeals, Broodjes, Dürüm, Turkse pizza's, Kapsalon, Schotels, Italiaanse pizza's, Calzone, ","4,8, op basis van 2.108 beoordelingen",Bezorgen in 30-55 min,"€ 1,50","€ 10,00",https://www.thuisbezorgd.nl/menu/eethuis-today-1
4339,Eetcafé Lale,"Nederstraat 24, 4332AZ Middelburg, ","Maandag: 16:00 - 23:45
Dinsdag: 16:00 - 23:45
Woensdag: 16:00 - 23:45
Donderdag: 16:00 - 23:45
Vrijdag: 16:00 - 01:45
Zaterdag: 16:00 - 01:45
Zondag: 16:00 - 23:45
","Döner box, Voorgerechten, Pannenkoeken, Broodjes, Durum, Pizza's, Calzone, Turkse pizza's, ","3,3, op basis van 1.693 beoordelingen",Bezorgen in 30-55 min,"€ 1,50","€ 6,50",https://www.thuisbezorgd.nl/menu/eetcafe-lale
4339,Nazar Eethuis,"Langevieleweg 52, 4335GW Middelburg, ","Maandag: Gesloten voor bezorging
Dinsdag: 17:00 - 21:55
Woensdag: 17:00 - 21:55
Donderdag: 17:00 - 21:55
Vrijdag: 17:00 - 21:55
Zaterdag: 17:00 - 21:55
Zondag: 17:00 - 21:55
","Izgaralar - Grillgerechten, Mix schotels, Pizza's, Turkse pizza's, Dürüm, Pasta's, Çorbalar - Soepen, ","4,3, op basis van 2.054 beoordelingen",Bezorgen in 30-55 min,"€ 2,00","€ 8,00",https://www.thuisbezorgd.nl/menu/nazar-middelburg
4339,Grillroom Cleopatra,"Vlasmarkt 2, 4331PE Middelburg, ","Maandag: 16:00 - 00:45
Dinsdag: 16:00 - 00:45
Woensdag: 16:00 - 00:45
Donderdag: 16:00 - 00:45
Vrijdag: 16:00 - 00:45
Zaterdag: 16:00 - 00:45
Zondag: 16:00 - 00:45
","Spareribs, Pizza's, Calzone pizza's, Kapsalons, Pasta's, Schotels, Pide a la Cleopatra, Menu's, ","3,5, op basis van 1.217 beoordelingen",Bezorgen in 15-40 min,,"€ 10,00",https://www.thuisbezorgd.nl/menu/grillroom-cleopatra-middelburg-1
4339,Roti Paleis,"Scheldestraat 15, 4381RP Vlissingen, ","Maandag: 16:00 - 20:00
Dinsdag: Gesloten voor bezorging
Woensdag: 16:00 - 20:00
Donderdag: 16:00 - 20:00
Vrijdag: 16:00 - 20:00
Zaterdag: 16:00 - 20:00
Zondag: 16:00 - 20:00
","Surinaamse broodjes, Surinaamse bara's, Nasi en bami gerechten, Rijstgerechten, Roti gerechten, Extra te bestellen, ","4,4, op basis van 751 beoordelingen",Bezorgen in 35-60 min,"€ 3,00","€ 20,00",https://www.thuisbezorgd.nl/menu/roti-paleis
4339,La Viande Slagerij/Steakhouse,"Kanaalstraat 10, 4388BM Oost-Souburg, ","Maandag: 16:00 - 20:00
Dinsdag: 16:00 - 20:00
Woensdag: Gesloten voor bezorging
Donderdag: 16:00 - 20:00
Vrijdag: 16:00 - 20:00
Zaterdag: 12:00 - 20:30
Zondag: 16:00 - 20:15
","Schotels, Grill, Dry aged, Familie pakketten, Pizza half om half, Pizza's, Pasta's, Turkse pizza, ","4,2, op basis van 129 beoordelingen",Bezorgen in 30-55 min,"€ 2,50","€ 20,00",https://www.thuisbezorgd.nl/menu/la-viande
4339,Sjahm Market,"Scheldestraat 9, 4381RP Vlissingen, ","Maandag: 12:45 - 22:00
Dinsdag: 12:45 - 21:30
Woensdag: 12:45 - 21:30
Donderdag: 12:45 - 22:00
Vrijdag: 15:30 - 22:15
Zaterdag: 13:00 - 22:00
Zondag: 13:00 - 22:15
","Broodjes, Schotels, Maaltijden, Friet, Extra's en sauzen, Nagerechten, Frisdrank, ","4,7, op basis van 246 beoordelingen",Bezorgen in 25-50 min,"€ 3,50","€ 25,00",https://www.thuisbezorgd.nl/menu/sjahm-market
4339,Grieks Hoekje Vlissingen,"Scheldestraat 57A, 4381RR Vlissingen, ","Maandag: 16:00 - 22:00
Dinsdag: Gesloten voor bezorging
Woensdag: 16:00 - 22:00
Donderdag: 16:00 - 22:00
Vrijdag: 16:00 - 22:00
Zaterdag: 16:00 - 22:00
Zondag: 16:00 - 22:00
","Kleine warme gerechten, Salades en koude voorgerechten, Huisgerechten, Schotels, Schotels voor 2 of meer personen, ","3,3, op basis van 1.649 beoordelingen",Bezorgen in 60-85 min,"€ 7,50","€ 35,00",https://www.thuisbezorgd.nl/menu/grieks-hoekje-vlissingen
4339,Bash,"Scottweg 29B, 4462GS Goes, ","Maandag: Gesloten voor bezorging
Dinsdag: Gesloten voor bezorging
Woensdag: Gesloten voor bezorging
Donderdag: Gesloten voor bezorging
Vrijdag: 21:00 - 02:00
Zaterdag: 21:00 - 02:00
Zondag: Gesloten voor bezorging
","Feestartikelen, ",,Bezorgen vanaf 21:00,"€ 25,00","€ 25,00",https://www.thuisbezorgd.nl/menu/bash
4339,DayNightShop,"Gildeweg 16-01, 4383NK Vlissingen, ","Maandag: Gesloten voor bezorging
Dinsdag: 21:00 - 03:00
Woensdag: 21:00 - 03:00
Donderdag: 21:00 - 03:00
Vrijdag: 21:00 - 03:00
Zaterdag: 21:00 - 03:00
Zondag: 21:00 - 02:00
","Noedels, Beleg, Pizza's, Diepvries, Saus, Chips, Snoep, Chocolade en koekjes, Popcorn, ","5,5, op basis van 13 beoordelingen",Bezorgen vanaf 21:00,"€ 5,00","€ 20,00",https://www.thuisbezorgd.nl/menu/daynightshop
4339,Grillhuis Oost-Souburg,"Kanaalstraat 20, 4388BM Oost-Souburg, ","Maandag: 16:00 - 22:00
Dinsdag: Gesloten voor bezorging
Woensdag: 16:00 - 22:00
Donderdag: 16:00 - 22:00
Vrijdag: 16:00 - 22:00
Zaterdag: Gesloten voor bezorging
Zondag: 16:00 - 22:00
","Schotels, Kapsalons, Enchiladas, Broodjes, Dürüms, Turkse pizza's, Burgers, Crispy chicken, ","4,2, op basis van 204 beoordelingen",Gesloten voor bezorging,,,https://www.thuisbezorgd.nl/menu/grillhuis-oost-souburg-1
4339,Grieks Restaurant Kala,"Beursplein 11, 4381CA Vlissingen, ","Maandag: Gesloten voor bezorging
Dinsdag: 16:15 - 22:00
Woensdag: 16:15 - 22:00
Donderdag: 16:15 - 22:00
Vrijdag: 16:15 - 22:00
Zaterdag: Gesloten voor bezorging
Zondag: 16:15 - 22:00
","Koude voorgerechten, Warme voorgerechten, Salades, Maaltijdsalades, Soep, Mezedes, Vegetarische gerechten, ","4,1, op basis van 302 beoordelingen",Gesloten voor bezorging,,,https://www.thuisbezorgd.nl/menu/grieks-restaurant-kala
4339,Délifrance,"Walstraat 106, 4381GE Vlissingen, ","Maandag: Gesloten voor bezorging
Dinsdag: 10:30 - 15:30
Woensdag: 10:30 - 15:30
Donderdag: 10:30 - 15:30
Vrijdag: 10:30 - 15:30
Zaterdag: 10:30 - 16:00
Zondag: 10:00 - 15:30
","Baguettes, Specialiteiten, Onbelegd stokbrood, Menu's, Hartige snacks, Provencettes, Zoet, Koude dranken, ","3,6, op basis van 461 beoordelingen",Gesloten voor bezorging,,,https://www.thuisbezorgd.nl/menu/delifrance-vlissingen
4341,Spare Rib Express,"Ampereweg 26Q, 4338PT Middelburg, ","Maandag: 16:30 - 21:00
Dinsdag: 16:30 - 21:00
Woensdag: 16:30 - 21:00
Donderdag: 16:30 - 21:00
Vrijdag: 15:30 - 22:00
Zaterdag: 14:30 - 22:00
Zondag: 14:30 - 21:00
","Spare Ribs, Spare Rib Menu's, Angus Beef Burgers, Chicken Burgers, Vegetarische burgers, Kip, Kids Meals, ","4,7, op basis van 4.207 beoordelingen",Bezorgen in 30-55 min,"€ 1,50","€ 13,95",https://www.thuisbezorgd.nl/menu/sparerib-express-middelburg
4341,De Ambacht,"Vlissingsestraat 129, 4388HC Oost-Souburg, ","Maandag: 16:00 - 20:00
Dinsdag: 16:00 - 20:00
Woensdag: 16:00 - 20:00
Donderdag: 16:00 - 20:00
Vrijdag: 16:00 - 20:00
Zaterdag: 16:00 - 20:00
Zondag: 16:00 - 20:00
","Menu's, Burgers, Friet, Twisters, Kapsalon, Snacks, Broodje met snack, Wraps, Sauzen in een bakje, ","4,3, op basis van 1.723 beoordelingen",Bezorgen in 20-30 min,"€ 3,99","€ 10,00",https://www.thuisbezorgd.nl/menu/de-ambacht
4341,Burgerme,"Langeviele 73, 4331LS Middelburg, ","Maandag: 16:00 - 23:00
Dinsdag: 16:00 - 23:00
Woensdag: 16:00 - 23:00
Donderdag: 12:00 - 23:00
Vrijdag: 12:00 - 00:00
Zaterdag: 15:00 - 00:00
Zondag: 15:00 - 23:00
","Combi deals, Rundvlees burgers, Kipburgers, Vegan/veggie burgers, Fingerfood, Salades, Desserts, ","4,3, op basis van 890 beoordelingen",Bezorgen in 20-30 min,"€ 2,99","€ 9,95",https://www.thuisbezorgd.nl/menu/burger-me
4341,El Mundo Cuisine,"Nieuwendijk 71, 4381BW Vlissingen, ","Maandag: 16:30 - 00:00
Dinsdag: 16:30 - 22:00
Woensdag: Gesloten voor bezorging
Donderdag: 17:00 - 00:00
Vrijdag: 16:30 - 01:00
Zaterdag: 16:30 - 01:00
Zondag: 16:30 - 00:00
","Voorgerechten, Hoofdgerechten, Pasta's, Snacks, Kindermenu's, Bijgerechten, Nagerechten, Frisdranken, ","4,3, op basis van 410 beoordelingen",Bezorgen in 40-65 min,"€ 2,50","€ 25,00",https://www.thuisbezorgd.nl/menu/el-mundo-cuisine
4341,Pizza Amore,"Vlasmarkt 24, 4331PE Middelburg, ","Maandag: 16:15 - 01:30
Dinsdag: 16:15 - 01:30
Woensdag: 16:15 - 01:30
Donderdag: 16:15 - 01:30
Vrijdag: 16:15 - 01:30
Zaterdag: 16:15 - 01:30
Zondag: 16:15 - 01:30
","Pizza's, Grill schotels, Schotels, Mix schotels, Broodjes, Kapsalon, Turkse pizza's, Burgers, Friet, ","4,2, op basis van 5.357 beoordelingen",Bezorgen in 15-40 min,"€ 2,50","€ 8,50",https://www.thuisbezorgd.nl/menu/netanya
4341,ChefyChef,"Arnesteinweg 48J, 4338PD Middelburg, ","Maandag: 16:30 - 21:30
Dinsdag: 16:30 - 21:30
Woensdag: 16:30 - 21:30
Donderdag: 16:30 - 21:30
Vrijdag: 16:30 - 22:00
Zaterdag: 16:30 - 22:00
Zondag: 16:30 - 21:30
","Bowls, Loaded fries, Burritos/wraps, Crunchwrap, Taco's, Broodjes, Kindermenu, Extra, Drinken, ","4,1, op basis van 846 beoordelingen",Bezorgen in 40-65 min,"€ 2,50","€ 11,50",https://www.thuisbezorgd.nl/menu/chefychef
4341,Eethuis Dib,"Vrijlandstraat 37, 4337EB Middelburg, ","Maandag: 16:00 - 02:00
Dinsdag: 14:00 - 02:00
Woensdag: 14:00 - 02:00
Donderdag: 14:00 - 02:00
Vrijdag: 14:00 - 02:00
Zaterdag: 14:00 - 02:00
Zondag: 14:00 - 02:00
","Kipshoarma van de spit, Döner kebab, Kapsalon, Turkse pizza's, Pizza's, Vegetarische gerechten, Hamburgers, ","4,9, op basis van 33 beoordelingen",Bezorgen in 20-45 min,"€ 1,50","€ 13,00",https://www.thuisbezorgd.nl/menu/eethuis-dib
4341,Eethuis Today,,"Maandag: 16:15 - 23:45
Dinsdag: 16:15 - 23:45
Woensdag: 16:15 - 23:45
Donderdag: 16:15 - 23:45
Vrijdag: 16:15 - 02:00
Zaterdag: 16:15 - 02:00
Zondag: 16:15 - 23:45
","MealDeals, Broodjes, Dürüm, Turkse pizza's, Kapsalon, Schotels, Italiaanse pizza's, Calzone, ","4,8, op basis van 2.108 beoordelingen",Bezorgen in 30-55 min,"€ 1,50","€ 10,00",https://www.thuisbezorgd.nl/menu/eethuis-today-1
4341,DönerKing 27,"Korte Kerkstraat 9, 4461JE Goes, ","Maandag: 16:15 - 23:45
Dinsdag: 16:15 - 23:45
Woensdag: 16:15 - 00:00
Donderdag: 16:15 - 23:45
Vrijdag: 16:15 - 02:00
Zaterdag: 16:15 - 02:00
Zondag: 16:15 - 23:45
","Kapsalon, Dönerbox, Dürüm, Broodjes, Pita's, Stokbrood, Döner schotels, Schotel diversen, ","4,5, op basis van 75 beoordelingen",Bezorgen in 40-65 min,"€ 17,50","€ 35,00",https://www.thuisbezorgd.nl/menu/donerking27
4341,Nazar Eethuis,"Langevieleweg 52, 4335GW Middelburg, ","Maandag: Gesloten voor bezorging
Dinsdag: 17:00 - 21:55
Woensdag: 17:00 - 21:55
Donderdag: 17:00 - 21:55
Vrijdag: 17:00 - 21:55
Zaterdag: 17:00 - 21:55
Zondag: 17:00 - 21:55
","Izgaralar - Grillgerechten, Mix schotels, Pizza's, Turkse pizza's, Dürüm, Pasta's, Çorbalar - Soepen, ","4,3, op basis van 2.054 beoordelingen",Bezorgen in 30-55 min,"€ 2,00","€ 8,00",https://www.thuisbezorgd.nl/menu/nazar-middelburg
4341,Grieks restaurant Rhodos,"Walstraat 12, 4381EE Vlissingen, ","Maandag: 16:00 - 01:00
Dinsdag: 16:00 - 01:00
Woensdag: 16:00 - 01:00
Donderdag: 16:00 - 01:00
Vrijdag: 16:00 - 01:00
Zaterdag: 16:00 - 01:00
Zondag: 16:00 - 01:00
","Schotels, Specials, Visgerechten, Salades, Extra's, Desserts, Drinken, ","4,4, op basis van 1.151 beoordelingen",Bezorgen in 20-45 min,"€ 2,50","€ 25,00",https://www.thuisbezorgd.nl/menu/grieks-restaurant-rhodos-vlissingen
4341,Eetcafé Lale,"Nederstraat 24, 4332AZ Middelburg, ","Maandag: 16:00 - 23:45
Dinsdag: 16:00 - 23:45
Woensdag: 16:00 - 23:45
Donderdag: 16:00 - 23:45
Vrijdag: 16:00 - 01:45
Zaterdag: 16:00 - 01:45
Zondag: 16:00 - 23:45
","Döner box, Voorgerechten, Pannenkoeken, Broodjes, Durum, Pizza's, Calzone, Turkse pizza's, ","3,3, op basis van 1.693 beoordelingen",Bezorgen in 30-55 min,"€ 1,50","€ 6,50",https://www.thuisbezorgd.nl/menu/eetcafe-lale
4341,La Viande Slagerij/Steakhouse,"Kanaalstraat 10, 4388BM Oost-Souburg, ","Maandag: 16:00 - 20:00
Dinsdag: 16:00 - 20:00
Woensdag: Gesloten voor bezorging
Donderdag: 16:00 - 20:00
Vrijdag: 16:00 - 20:00
Zaterdag: 12:00 - 20:30
Zondag: 16:00 - 20:15
","Schotels, Grill, Dry aged, Familie pakketten, Pizza half om half, Pizza's, Pasta's, Turkse pizza, ","4,2, op basis van 129 beoordelingen",Bezorgen in 30-55 min,"€ 2,50","€ 20,00",https://www.thuisbezorgd.nl/menu/la-viande
4341,Grillroom Cleopatra,"Vlasmarkt 2, 4331PE Middelburg, ","Maandag: 16:00 - 00:45
Dinsdag: 16:00 - 00:45
Woensdag: 16:00 - 00:45
Donderdag: 16:00 - 00:45
Vrijdag: 16:00 - 00:45
Zaterdag: 16:00 - 00:45
Zondag: 16:00 - 00:45
","Spareribs, Pizza's, Calzone pizza's, Kapsalons, Pasta's, Schotels, Pide a la Cleopatra, Menu's, ","3,5, op basis van 1.217 beoordelingen",Bezorgen in 15-40 min,,"€ 10,00",https://www.thuisbezorgd.nl/menu/grillroom-cleopatra-middelburg-1
